,Unnamed: 0,UDI,Machine_Id,Machine_type,Air_Temp_K,Process_Temp_K, Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,Machine_Failure,Tool_Wear_Failure,Heat_Dissipation_Failure,Power_Failure,Overstrain_Failure,Random_Failure,temperature_diff,Total_failure_count,Torque_Category,RPM_type,Tool_Wear_type,High_Risk_flag
219,219,220,M15079,M,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,10.199999999999989,0,High,Medium,High,No
220,220,221,L47400,L,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,10.199999999999989,0,High,Medium,High,No
221,221,222,H29635,H,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,10.100000000000023,0,Low,High,High,No
222,222,223,L47402,L,298.4,308.6,1304,45.0,158,0,0,0,0,0,0,10.200000000000045,0,Medium,Medium,High,No
223,223,224,L47403,L,298.4,308.6,1569,34.4,160,0,0,0,0,0,0,10.200000000000045,0,Medium,Medium,High,No
224,224,225,L47404,L,298.3,308.6,1584,29.3,162,0,0,0,0,0,0,10.300000000000011,0,Medium,Medium,High,No
225,225,226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,10.199999999999989,0,High,Medium,High,No
226,226,227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,10.099999999999966,0,High,Medium,High,No
227,227,228,L47407,L,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,High,No
228,228,229,M15088,M,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,High,No
229,229,230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,High,No
230,230,231,L47410,L,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,10.300000000000011,0,Medium,Medium,High,No
231,231,232,L47411,L,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,10.099999999999966,0,Medium,Medium,High,No
232,232,233,L47412,L,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,10.199999999999989,0,High,Medium,High,No
233,233,234,L47413,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,High,No
234,234,235,L47414,L,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,High,No
235,235,236,M15095,M,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,10.199999999999989,0,Medium,High,High,No
236,236,237,L47416,L,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,High,No
237,237,238,M15097,M,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,10.100000000000023,0,Medium,Medium,High,No
238,238,239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,10.200000000000045,0,High,Medium,High,No
239,239,240,L47419,L,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,High,No
240,240,241,M15100,M,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,10.100000000000023,0,High,Medium,High,No
241,241,242,L47421,L,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,10.100000000000023,0,Low,High,High,No
242,242,243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,10.199999999999989,1,High,Medium,High,No
243,243,244,L47423,L,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,High,No
244,244,245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,10.199999999999989,0,High,Medium,High,No
245,245,246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,10.200000000000045,0,Medium,Medium,High,No
246,246,247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000045,0,Medium,Medium,High,No
247,247,248,L47427,L,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,0,High,Medium,High,No
248,248,249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,1,High,Medium,High,No
249,249,250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,1,High,Medium,High,No
250,250,251,L47430,L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,0,Medium,High,Low,No
251,251,252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,Low,No
252,252,253,L47432,L,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,Low,No
253,253,254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,0,High,Medium,Low,No
254,254,255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,Low,No
255,255,256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,Low,No
256,256,257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,0,High,Medium,Low,No
257,257,258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,0,Medium,Medium,Low,No
258,258,259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,0,Medium,Medium,Low,No
259,259,260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,1,High,Medium,Low,No
260,260,261,M15120,M,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,10.100000000000023,0,High,Medium,Low,No
261,261,262,L47441,L,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,10.099999999999966,0,Medium,High,Low,No
262,262,263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,0,Medium,High,Low,No
263,263,264,M15123,M,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,10.100000000000023,0,Medium,Medium,Low,No
264,264,265,L47444,L,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,10.099999999999966,0,High,Medium,Low,No
265,265,266,L47445,L,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000023,0,Medium,Medium,Low,No
266,266,267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000023,0,Medium,Medium,Low,No
267,267,268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000023,0,Low,High,Low,No
268,268,269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000023,0,Low,High,Low,No
269,269,270,L47449,L,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,10.0,0,Medium,Medium,Low,No
270,270,271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,10.0,0,Medium,Medium,Low,No
271,271,272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,10.0,0,Medium,Medium,Low,No
272,272,273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,0,Medium,Medium,Low,No
273,273,274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,0,High,Medium,Low,No
274,274,275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999977,0,Medium,High,Low,No
275,275,276,L47455,L,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,10.0,0,High,Medium,Low,No
276,276,277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999977,0,Medium,High,Low,No
277,277,278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,10.0,0,High,Medium,Low,No
278,278,279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,10.0,0,Medium,Medium,Low,No
279,279,280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,10.100000000000023,0,Low,High,Low,No
280,280,281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,10.0,0,Medium,Medium,Low,No
281,281,282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,9.899999999999977,0,Medium,Medium,Medium,No
282,282,283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,10.0,0,High,Medium,Medium,No
283,283,284,L47463,L,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,10.0,0,Medium,Medium,Medium,No
284,284,285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000023,0,Low,High,Medium,No
285,285,286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000023,0,Medium,Medium,Medium,No
286,286,287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000023,0,Medium,Medium,Medium,No
287,287,288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000023,0,Medium,High,Medium,No
288,288,289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,0,Medium,Medium,Medium,No
289,289,290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999955,0,High,Medium,Medium,No
290,290,291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999955,0,High,Medium,Medium,No
291,291,292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,0,Medium,Medium,Medium,No
292,292,293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999955,0,Medium,Medium,Medium,No
293,293,294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999977,0,Medium,Medium,Medium,No
294,294,295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999977,0,High,Medium,Medium,No
295,295,296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,10.5,0,Medium,High,Medium,No
296,296,297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,0,High,Medium,Medium,No
297,297,298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,0,High,High,Medium,No
298,298,299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,10.600000000000023,0,Low,High,Medium,No
299,299,300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,10.5,0,Medium,Medium,High,No
300,300,301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,0,Medium,Medium,High,No
301,301,302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,0,Medium,High,High,No
302,302,303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,0,Medium,Medium,High,No
303,303,304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,0,Medium,Medium,High,No
304,304,305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,0,Medium,High,High,No
305,305,306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,0,Low,High,High,No
306,306,307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,0,High,Medium,High,No
307,307,308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,0,Medium,Medium,High,No
308,308,309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000023,0,High,Medium,High,No
309,309,310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,High,No
310,310,311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,High,No
311,311,312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,High,No
312,312,313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000045,0,Medium,Medium,High,No
313,313,314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000023,0,High,Medium,High,No
314,314,315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,0,High,Medium,High,No
315,315,316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,0,Medium,Medium,High,No
316,316,317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,0,Medium,High,High,No
317,317,318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,0,Medium,High,High,No
318,318,319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,0,Medium,Medium,High,No
319,319,320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,0,Medium,Medium,High,No
320,320,321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,0,Medium,Medium,High,No
321,321,322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,0,Medium,Medium,High,No
322,322,323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,High,No
323,323,324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,0,High,Medium,High,No
324,324,325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,High,No
325,325,326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,0,Medium,High,High,No
326,326,327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,High,No
327,327,328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,1,High,Medium,High,No
328,328,329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999955,0,Medium,High,High,No
329,329,330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,0,Medium,High,High,No
330,330,331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999955,0,Medium,Medium,High,No
331,331,332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999955,0,High,Medium,High,No
332,332,333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
333,333,334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
334,334,335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000023,0,Medium,Medium,Low,No
335,335,336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000045,0,High,High,Low,No
336,336,337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,0,Low,High,Low,No
337,337,338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,0,Medium,High,Low,No
338,338,339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
339,339,340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,0,Medium,High,Low,No
340,340,341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000045,0,Medium,Medium,Low,No
341,341,342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Low,No
342,342,343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Low,No
343,343,344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Low,No
344,344,345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,10.699999999999989,0,Low,High,Low,No
345,345,346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Low,No
346,346,347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Low,No
347,347,348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Low,No
348,348,349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
349,349,350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
350,350,351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
351,351,352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,0,Medium,Medium,Low,No
352,352,353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999955,0,High,Medium,Low,No
353,353,354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,0,Medium,High,Low,No
354,354,355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,0,Medium,High,Low,No
355,355,356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
356,356,357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999955,0,High,Medium,Low,No
357,357,358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999955,0,Medium,Medium,Low,No
358,358,359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
359,359,360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
360,360,361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Low,No
361,361,362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Low,No
362,362,363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,0,Medium,Medium,Low,No
363,363,364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,0,High,Medium,Medium,No
364,364,365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999955,0,High,Medium,Medium,No
365,365,366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999955,0,High,Medium,Medium,No
366,366,367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Medium,No
367,367,368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999955,0,Medium,Medium,Medium,No
368,368,369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Medium,No
369,369,370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Medium,No
370,370,371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Medium,No
371,371,372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Medium,No
372,372,373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,0,High,Medium,Medium,No
373,373,374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,0,Medium,Medium,Medium,No
374,374,375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,0,Medium,Medium,Medium,No
375,375,376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Medium,No
376,376,377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Medium,No
377,377,378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,0,High,Medium,Medium,No
378,378,379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,10.899999999999977,0,Medium,High,Medium,No
379,379,380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,10.899999999999977,0,Medium,High,Medium,No
380,380,381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,10.800000000000011,1,Low,High,Medium,No
381,381,382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,11.0,0,Medium,Medium,Medium,No
382,382,383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,11.0,0,High,Medium,High,No
383,383,384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000023,0,Medium,High,High,No
384,384,385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,0,Medium,High,High,No
385,385,386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,0,High,Medium,High,No
386,386,387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,0,High,Medium,High,No
387,387,388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,11.0,0,High,Low,High,No
388,388,389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,0,High,Medium,High,No
389,389,390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,11.099999999999966,0,High,Medium,High,No
390,390,391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,11.099999999999966,0,High,Medium,High,No
391,391,392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
392,392,393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,High,No
393,393,394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,10.899999999999977,0,High,Medium,High,No
394,394,395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,High,No
395,395,396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,10.900000000000034,0,Medium,Medium,High,No
396,396,397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,10.900000000000034,0,Medium,Medium,High,No
397,397,398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,0,Medium,High,High,No
398,398,399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,10.900000000000034,0,Medium,Medium,High,No
399,399,400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,11.0,0,High,Medium,High,No
400,400,401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,11.100000000000023,0,Low,High,High,No
401,401,402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,11.0,0,Medium,High,High,No
402,402,403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,11.200000000000045,0,Medium,High,High,No
403,403,404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,11.300000000000011,0,High,Medium,High,No
404,404,405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,11.300000000000011,0,High,Medium,High,No
405,405,406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,11.199999999999989,0,High,Medium,High,No
406,406,407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,0,High,Medium,High,No
407,407,408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
408,408,409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,High,No
409,409,410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,High,No
410,410,411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
411,411,412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
412,412,413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000023,0,High,Medium,High,No
413,413,414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
414,414,415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
415,415,416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,High,No
416,416,417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
417,417,418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,11.0,0,High,Medium,High,No
418,418,419,L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,11.0,0,Low,High,Low,No
419,419,420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
420,420,421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
421,421,422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,11.0,0,Medium,High,Low,No
422,422,423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
423,423,424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
424,424,425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,0,High,Medium,Low,No
425,425,426,M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,11.099999999999966,0,Medium,High,Low,No
426,426,427,L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
427,427,428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
428,428,429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
429,429,430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,11.100000000000023,0,High,Low,Low,No
430,430,431,L47610,L,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
431,431,432,L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
432,432,433,M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Low,No
433,433,434,M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,10.899999999999977,0,Low,High,Low,No
434,434,435,M15294,M,297.5,308.5,1484,44.7,40,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
435,435,436,L47615,L,297.4,308.3,1493,41.2,43,0,0,0,0,0,0,10.900000000000034,0,Medium,Medium,Low,No
436,436,437,L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
437,437,438,L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
438,438,439,L47618,L,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
439,439,440,M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,10.900000000000034,0,Medium,Medium,Low,No
440,440,441,L47620,L,297.4,308.5,1389,39.2,54,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
441,441,442,H29855,H,297.5,308.5,1393,46.6,56,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
